wikidata_id,theme_id,note,nom,departement,osm_id,horaires,tarif,site_web,lat,lon
Q28003409,monuments,Ponte dell'Acqua,Ponte dell'Acqua,009,node/3431542240,24/7,,,44.211359,8.367565
Q3905105,musees,"Pinacoteca civica ""Francesco Podesti""","Pinacoteca civica ""Francesco Podesti""",042,node/1331732298,off,,,43.620882,13.511058
Q21552066,musees,Pinacoteca Civica Augusto Vernarecci,Pinacoteca Civica Augusto Vernarecci,041,node/1754337209,"Jun 15-Sep 15: Th-Su 16:00-19:00; Sep 16-Dec 31: Sa,Su 16:00-19:00; Jan-Mar off; Dec 25-easter off",,,43.690364,12.807453
,musees,Pinacoteca Civica Amedeo Modigliani,Pinacoteca Civica Amedeo Modigliani,053,way/287129890,"week 38-24 Mo off, Tu-Su 15:30-19:30; week 25-37 Mo off, Tu-Su 17:30-20:00, Tu-Su 21:00-23:30",,,42.921089,10.756555
Q77048411,musees,Parco Zoo Punta Verde,Parco Zoo Punta Verde,030,way/157073893,,yes,https://www.parcozoopuntaverde.it/,45.659451,13.064551
Q3895614,monuments,Parco Giardino Sigurtà,Parco Giardino Sigurtà,023,relation/17865362,,yes,https://www.sigurta.it/,45.361463,10.731407
Q55354230,musees,Paleolab,Paleolab,055,way/626873287,,no,https://www.caos.museum/,42.564671,12.650292
Q140381580,megalithes,Palazzo Imperiale,Palazzo Imperiale,058,way/253875201,off,,,41.780772,12.257840
Q123570918,monuments,Oratorio di Santa Maria Ausiliatrice,Oratorio di Santa Maria Ausiliatrice,037,way/156993875,"""by appointment""",,,44.212774,11.086203
Q122152492,monuments,Oratorio di Santa Maria Assunta e Sant'Eurosia,Oratorio di Santa Maria Assunta e Sant'Eurosia,027,way/140952439,Mo-Sa closed; Su 09:20-09:20; PH closed,,,45.442339,12.377439
Q15052993,musees,Oratorio San Rocco,Oratorio San Rocco,028,way/132001308,"Tu-Su 09:30-12:30, 15:30-19:00",,,45.408918,11.875076
Q3880388,plages,Oasi WWF Lago di Campolattaro,Oasi WWF Lago di Campolattaro,062,relation/14434407,,yes,https://www.wwf.it/oasi/campania/lago_di_campolattaro/,41.320196,14.734897
Q3880414,musees,Oasi Naturalistica di Sant'Alessio,Oasi Naturalistica di Sant'Alessio,018,way/39632500,,yes,https://www.oasisantalessio.it,45.220112,9.223675
Q122324480,megalithes,Nuraghe Is Fenebas,Nuraghe Is Fenebas,118,way/693355260,24/7,,,39.133288,8.873042
Q122327382,megalithes,Nuraghe Aleri,Nuraghe Aleri,116,node/6799451148,24/7,,,39.698369,9.654962
Q129676505,megalithes,Necropoli di San Simone,Necropoli di San Simone,056,relation/19309469,24/7,,,42.258951,12.081408
Q91088334,megalithes,Necropoli di Casale Galeotti,Necropoli di Casale Galeotti,056,node/12966009133,24/7,,,42.406262,11.881164
Q91088336,megalithes,Necropoli di Carcarello,Necropoli di Carcarello,056,node/12966000807,24/7,,,42.413614,11.872678
Q55391942,megalithes,Necropoli della Cultura di Golasecca,Necropoli della Cultura di Golasecca,012,way/1462578435,24/7,,,45.709759,8.661912
Q129676582,megalithes,Necropoli Campo Sant'Antonio-Chiusa Cima,Necropoli Campo Sant'Antonio-Chiusa Cima,056,relation/19309272,24/7,,,42.257878,12.077764
Q105393046,musees,"Museo storico del Soldatino ""M. Massacesi""","Museo storico del Soldatino ""M. Massacesi""",037,node/5569025202,Mo-Su 08:30-12:30,,,44.469728,11.369980
Q55376350,musees,Museo storico civico cuggionese,Museo storico civico cuggionese,015,node/13943353616,domenica 15-18,,,45.504352,8.816786
Q527433,musees,Museo nazionale storico degli Alpini,Museo nazionale storico degli Alpini,022,relation/17604111,,no,https://www.museonazionalealpini.it/,46.072627,11.111070
Q27825053,musees,Museo di Storia della Medicina in Padova,Museo di Storia della Medicina in Padova,028,way/131987273,,yes,https://www.musme.padova.it/,45.405218,11.880337
Q55677783,musees,Museo di Santa Giuseppina Bakhita,Museo di Santa Giuseppina Bakhita,024,node/7624119609,,yes,https://www.beniculturali.it/luogo/museo-di-santa-giuseppina-bakhita,45.714258,11.362643
Q3868152,musees,Museo delle palafitte di Fiavé,Museo delle palafitte di Fiavé,022,way/96447896,,yes,https://www.cultura.trentino.it/Luoghi/Tutti-i-luoghi-della-cultura/Musei-e-collezioni/Museo-delle-Palafitte-di-Fiave,46.001993,10.841828
Q3328416,musees,Museo delle Sinopie,Museo delle Sinopie,050,way/701045438,,yes,https://www.opapisa.it/visita/museo-delle-sinopie/,43.722391,10.395034
Q55374687,musees,Museo delle Miniere,Museo delle Miniere,050,node/3308025336,,no,http://www.museodelleminiere.it/,43.391844,10.751319
Q55371855,musees,Museo delle Genti e delle Valli di Lanzo,Museo delle Genti e delle Valli di Lanzo,001,node/1756199467,"May-Oct: Su[1,3] 15:00-18:00",,,45.312949,7.389578
Q69325819,musees,Museo delle Antiche Vie,Museo delle Antiche Vie,028,node/1511842032,Su 16:00-18:00,,,45.204570,11.407872
Q21196218,musees,Museo della stampa Remondini,Museo della stampa Remondini,024,node/1773663084,"Tu-Sa 09:00-13:00,15:00-18:00; Su 10:30-13:00,15:00-18:00; PH 10:30-13:00,15:00-18:00; Jan 1 off; easter off; Dec 25 off",,,45.766199,11.731345
Q16609924,musees,Museo della ferrovia Spoleto Norcia,Museo della ferrovia Spoleto Norcia,054,way/430963783,Sa 16:30-19:30,,,42.744783,12.738335
Q3868432,musees,Museo della Zecca di Roma,Museo della Zecca di Roma,058,node/5444788634,,no,https://www.museozecca.ipzs.it/,41.943216,12.507847
Q55375842,musees,Museo della Valle,Museo della Valle,016,way/476587220,"Mo off; Tu-Su 09:00-12:00,14:00-17:00",,,45.794134,9.665183
Q113512603,musees,Museo della Scuola Romana,Museo della Scuola Romana,058,node/13147707370,,yes,https://www.museivillatorlonia.it/it/casino_nobile/museo_della_scuola_romana,41.914836,12.511287
Q55370907,musees,Museo della Passione,Museo della Passione,096,node/3203253234,,no,https://www.passionedisordevolo.com/la-passione/il-museo/,45.572501,7.975988
Q55359058,musees,Museo della Navigazione Fluviale,Museo della Navigazione Fluviale,028,way/375280636,,yes,http://www.museonavigazione.eu/,45.287250,11.787992
Q18676874,musees,Museo della Madonna del Parto,Museo della Madonna del Parto,051,node/486098087,"Apr-Oct 09:00-13:00,14:00-19:00; Nov-Mar 09:00-13:00,14:00-17:00",,,43.484501,12.112600
Q3868087,musees,Museo della Civiltà Solandra,Museo della Civiltà Solandra,022,node/614841361,,yes,https://www.centrostudiperlavaldisole.it/museociviltasolandra/,46.354268,10.913981
Q3770979,musees,Museo della Ceramica Giuseppe Mazzotti,Museo della Ceramica Giuseppe Mazzotti,009,node/3741493558,,no,https://www.gmazzotti1903.it/,44.329039,8.507999
Q3868031,musees,Museo della Brigata Sassari,Museo della Brigata Sassari,112,node/2130436042,"PH closed; Mo-Su 09:00-12:00,14:00-18:00",,,40.726273,8.563297
Q21035617,musees,Museo dell'arte della tornitura del legno,Museo dell'arte della tornitura del legno,003,node/501847055,,no,https://www.museotorniturapettenasco.it/,45.816922,8.410238
Q3868066,musees,Museo dell'Arte Ceramica,Museo dell'Arte Ceramica,044,node/673025323,,yes,https://www.ascolimusei.it/siti-museali/museo-dellarte-ceramica/,42.855597,13.571131
Q3868006,musees,Museo dell'Acqua e del Gas,Museo dell'Acqua e del Gas,010,node/5115952356,"""by appointment""",,,44.434548,8.960904
Q127276450,musees,Museo del flipper,Museo del flipper,037,node/12820385347,"We,Fr 21:00-24:00; Su 16:00-20:00; Mo,Tu,Th,Sa off",,,44.504575,11.295598
Q55370194,musees,"Museo del cappello ""Giuseppe Borsalino""","Museo del cappello ""Giuseppe Borsalino""",006,node/3563215793,Fr-Su 10:00-19:00; Mo-We off,,,44.908991,8.615713
Q55379187,musees,Museo del bottone,Museo del bottone,099,node/2742403686,"We 15:00-18:00; Sa-Su 09:30-12:00,15:00-18:30",,,44.064057,12.443810
Q73006053,musees,Museo del Turismo,Museo del Turismo,017,node/2691241081,,no,https://www.visitlimonesulgarda.com/it/musei-limone-garda.htm,45.815197,10.793079
Q68297596,musees,Museo del Lago,Museo del Lago,023,node/833326803,,no,https://www.visitmalcesine.com/it/museo-del-lago-di-cassone,45.734645,10.789155
Q55370174,musees,Museo del Ferro,Museo del Ferro,006,node/1888262361,"Mo-Fr 09:00-12:00,15:00-18:00; Sa-Su ""by appointment""; We off",,,44.918333,8.617747
Q67382363,musees,Museo del Ferro,Museo del Ferro,025,node/3857674672,"We-Mo 10:30-13:00, 15:30-18:00; Tu 15:30-18:00",,,46.388930,12.288699
Q68664787,musees,Museo del Caffè,Museo del Caffè,026,node/1705180588,,no,http://www.dersut.it,45.892040,12.300924
Q3867893,musees,Museo degli usi e costumi della gente trentina,Museo degli usi e costumi della gente trentina,022,node/1496706635,,yes,https://www.museosanmichele.it/,46.194325,11.134177
Q3867864,musees,Museo d'Arte Moderna Vittoria Colonna,Museo d'Arte Moderna Vittoria Colonna,068,way/700846498,Tu-Fr 15:00-17:00; Sa 09:00-13:00,,,42.472348,14.212429
Q3867849,musees,Museo d'Arte Contemporanea,Museo d'Arte Contemporanea,108,way/316215231,"We,Fr 10:00-13:00; Th 16:00-23:00; Sa,Su 10:00-12:00,15:00-19:00",,,45.606709,9.235233
Q3867845,musees,"Museo d'Arte ""Costantino Barbella""","Museo d'Arte ""Costantino Barbella""",069,node/11510666694,,no,https://www.museobarbella.it/,42.350180,14.167932
Q55340719,musees,Museo civico archeologico di Codroipo,Museo civico archeologico di Codroipo,030,way/36263416,Tu 09:00-12:30; Su 10:00-13:00,,,45.962066,12.978484
Q55391898,musees,Museo archeologico nazionale della Lomellina,Museo archeologico nazionale della Lomellina,018,node/8780517139,Tu-Sa 09:00-13:30,,,45.315762,8.856254
Q55359587,musees,Museo Vulcanologico dell'Etna,Museo Vulcanologico dell'Etna,087,way/379512412,"Tu-Su 09:30-12:30, Tu-Th 15:30-17:30",,,37.613345,15.027996
Q72684933,musees,Museo Villaggio Grotte Zungri,Museo Villaggio Grotte Zungri,102,node/790518097,Mo-Su 09:00-18:00,,,38.652773,15.986353
Q55372175,musees,Museo Valdese,Museo Valdese,001,node/1839770756,,yes,https://www.fondazionevaldese.org/fondazionevaldese.php?codice=A31308,44.888583,7.049408
Q55340551,musees,Museo Ugo Carà,Museo Ugo Carà,032,way/155713072,,no,https://www.museougocara.eu/,45.603199,13.767748
Q111697168,musees,Museo Terra del Castelmagno,Museo Terra del Castelmagno,004,node/7683072920,,yes,https://www.terradelcastelmagno.it/museo-terra-del-castelmagno/,44.401035,7.310715
Q70331703,musees,Museo Talamoni,Museo Talamoni,108,node/2372503515,"Tu-Fr 10:00-11:30,16:00-18:30",,,45.583479,9.279727
Q33041024,musees,Museo Storico della Montagna e del Contrabbando,Museo Storico della Montagna e del Contrabbando,103,way/236682177,15:30-18:30,,,45.969130,7.967246
Q3868457,musees,Museo Regionale della Bonifica di Ca' Vendramin,Museo Regionale della Bonifica di Ca' Vendramin,029,node/256323620,"Tu-Su 09:30-12:30,15:00-18:00",,,44.944727,12.281288
Q67149892,musees,Museo Provinciale della Vita Contadina,Museo Provinciale della Vita Contadina,093,node/2340716435,Mo-Tu off; We-Fr 09:30-13:00; Sa-Su 10:00-18:00; PH 10:00-18:00,,,45.913223,12.857270
Q3867903,musees,Museo Paleontologico Roncà,Museo Paleontologico Roncà,023,node/1606127458,"Mo-Sa 09:00-12:00, 15:00-18:00",,,45.479545,11.289495
Q96756172,musees,Museo Orma,Museo Orma,017,way/453515310,24/7,,,45.776185,10.234833
Q3868464,musees,Museo Nazionale d'arte medievale e moderna,Museo Nazionale d'arte medievale e moderna,051,relation/3757785,,no,https://www.polomusealetoscana.beniculturali.it/index.php?it/195/arezzo-museo-nazionale-darte-medievale-e-moderna,43.468049,11.878410
Q73487299,musees,Museo Minerario,Museo Minerario,030,node/1390627046,"Mo-Su 10:00-12:30,14:00-18:00",,,46.441068,13.571252
Q55678311,musees,Museo Mineralogico,Museo Mineralogico,001,node/2928553571,"Jun-Oct: Sa 15:00-18:00; Su 10:00-12:00,15:00-18:00",,,45.493084,7.802833
Q55360912,musees,Museo Luigi Illica,Museo Luigi Illica,033,node/2972644322,"by appointment ""visitabile tutto l'anno su richiesta""",,,44.851821,9.867556
Q3867613,musees,Museo Kere,Museo Kere,061,node/7498886018,"Oct 01-Apr 30 Sa 16:00-18:00; Oct 01-Apr 30 Su 10:00-12:00,16:00-18:00; May 01-Sep 30 Sa 17:30-19:30; May 01-Sep 30 Su 10:00-12:00,17:30-19:30",,,41.176446,14.367471
Q16560379,musees,Museo Giuditta Brozzetti,Museo Giuditta Brozzetti,054,node/6421410681,"Mo-Fr 08:30-12:30; Sa,Su 16:00+ ""visite guidate su prenotazione""",,,43.117420,12.383757
Q55359461,musees,Museo Geopantologico di Camposilvano,Museo Geopantologico di Camposilvano,023,node/2318067270,,yes,https://www.museocamposilvano.it/,45.625394,11.091665
Q89400114,musees,Museo Fratelli Cozzi,Museo Fratelli Cozzi,015,node/10567069743,,yes,https://www.museofratellicozzi.com,45.589943,8.929762
Q27992884,musees,Museo Etnografico dei Mestieri del Fiume,Museo Etnografico dei Mestieri del Fiume,020,way/129849151,,yes,https://museorivaltasulmincio.it/,45.179990,10.681711
Q55372708,musees,Museo Etnografico Don Cirillo Bergamaschi,Museo Etnografico Don Cirillo Bergamaschi,103,way/475469274,,yes,https://museogurro.wixsite.com/museogurro/en,46.085127,8.569452
Q125511085,musees,Museo Don Giovanni Guiso,Museo Don Giovanni Guiso,114,node/6730784561,"We, Th, Sa, Su 20:00-23:00; Tu, Fr 10:00-12:00, 21:00-23:00",,,40.378752,9.695278
Q68323716,musees,Museo Didattico Memorie del Tempo,Museo Didattico Memorie del Tempo,001,node/2912662924,"Jun-Oct: Sa 15:00-18:00; Su 10:00-12:00,15:00-18:00",,,45.397068,7.829342
Q16336161,musees,Museo Civico e Diocesano d'Arte Sacra e Raccolta Archeologica,Museo Civico e Diocesano d'Arte Sacra e Raccolta Archeologica,052,node/9802059682,,yes,https://www.museisenesi.org/museo/musei-di-montalcino-raccolta-archeologica-medievale-moderna-tempio-del-brunello/,43.057741,11.489265
Q55369904,musees,Museo Civico Messapico,Museo Civico Messapico,075,node/1350171306,"We,Fr-Su 09:00-13:00; Tu,Th,Sa 16:00-20:00",,,40.060726,18.056001
Q24523065,musees,Museo Civico Archeologico,Museo Civico Archeologico,099,node/5340424788,Mo-Sa 10:00-18:00; PH closed,,,43.985169,12.419204
Q55372921,musees,"Museo Civico ""Gian Andrea Irico""","Museo Civico ""Gian Andrea Irico""",002,node/1168399562,Sa 16:00-18:00,,,45.193715,8.298123
,musees,Museo Civico,Museo Civico,056,way/414674136,09:00-19:00,,,42.417375,12.110972
Q55340434,musees,Museo Carsico Geologico e Paleontologico,Museo Carsico Geologico e Paleontologico,031,node/3068042973,Mo 20:45-23:00; We 20:45-23:00,,,45.802320,13.548728
Q3867588,musees,Museo Carlo Zauli,Museo Carlo Zauli,039,node/4751658346,,yes,http://www.museozauli.it/,44.287453,11.886868
Q112174149,musees,Museo Augusto Murer,Museo Augusto Murer,025,node/9445904274,,yes,https://www.museomurer.it/,46.349790,11.860338
Q66054535,musees,Museo Archeologico Don Cesare Queirolo,Museo Archeologico Don Cesare Queirolo,009,node/3902149433,"""su appuntamento""",,,44.269566,8.435640
Q55385457,musees,"Museo Archeologico - Fondazione ""De Palo-Ungaro""","Museo Archeologico - Fondazione ""De Palo-Ungaro""",072,node/8005881934,,no,https://www.fondazionedepaloungaro.it,41.110799,16.688064
Q3867240,megalithes,Mura Timoleontee,Mura Timoleontee,085,relation/2449945,"Mo-Sa 09:00-13:00,14:00-18:00",,,37.071181,14.223712
Q70330403,monuments,Monumento Napoleonico di Rivoli Veronese,Monumento Napoleonico di Rivoli Veronese,023,node/922441986,,no,https://ifortidirivoli.wordpress.com/2012/12/14/il-monumento-a-napoleone/,45.580983,10.821106
Q3858696,musees,Mirabilia Urbis,Mirabilia Urbis,081,way/96202076,Mo-Sa 08:30-13:30,,,37.653497,12.588723
Q66057258,monuments,Miniera di Cavallo,Miniera di Cavallo,097,node/3121452628,"Su 10:00-12:00,15:00-18:00; ""Durante la settimana, sabato compreso, su prenotazione presso Comunità Montana del Lario Orientale, tel. 0341 240724""",,,45.905843,9.407343
Q71825568,monuments,Miniera di Cavallo,Miniera di Cavallo,097,node/3121452729,"Su 10:00-12:00,15:00-18:00; ""Durante la settimana, sabato compreso, su prenotazione presso Comunità Montana del Lario Orientale, tel. 0341 240724""",,,45.906667,9.407490
Q70342217,musees,Mineralienmuseum Kirchler - Museo mineralogico Kirchler,Mineralienmuseum Kirchler - Museo mineralogico Kirchler,021,node/810265383,,yes,https://www.mineralienmuseum.com/,46.989307,11.960460
Q1280995,musees,Mineralien Museum - Museo Mineralogico,Mineralien Museum - Museo Mineralogico,021,node/302392417,,yes,https://www.mineralienmuseum-teis.it/,46.652708,11.620191
Q60533061,musees,Messner Mountain Museum Corones,Messner Mountain Museum Corones,021,way/362253228,,yes,https://www.messner-mountain-museum.it/it/corones/museo/,46.737293,11.954395
Q3862720,monuments,Meseddu de Texile,Meseddu de Texile,114,node/1722172919,24/7,,,39.948432,9.170010
Q3854852,monuments,Mercato delle Erbe,Mercato delle Erbe,042,way/116272543,"07:30-12:45,16:30-19:30; Mar Su[-1]-Oct Su[-1]: 07:30-12:45,17:00-20:00; Su off",,,43.618506,13.514084
Q638761,monuments,Mausoleo delle Fosse Ardeatine,Mausoleo delle Fosse Ardeatine,058,relation/2053430,"Mo-Sa 08:15-17:45,Su 08:45-17:15",,,41.856898,12.510024
Q3852977,monuments,Mausoleo della Bela Rosin,Mausoleo della Bela Rosin,001,way/243093484,"Fr-Su 10:00-12:00, 14:00-16:00",,,45.009869,7.638850
Q97940454,monuments,Marmitta dei Giganti,Marmitta dei Giganti,022,node/6534808101,,no,https://www.gardatrentino.it/it/marmitte-dei-giganti-nago-torbole/,45.880063,10.885277
Q3674049,monuments,Madonna de Idris e San Giovanni in Monterrone,Madonna de Idris e San Giovanni in Monterrone,077,way/243141983,,yes,https://www.oltrelartematera.it/,40.664082,16.612091
Q72684876,musees,MUVIS - Museo del Vino,MUVIS - Museo del Vino,056,node/3053270377,,yes,https://muvis.it/,42.646286,12.204348
Q16337990,musees,MAU - Museo d'Arte Urbana,MAU - Museo d'Arte Urbana,001,node/3338687283,,no,https://www.museoarteurbana.it/,45.081477,7.654835
Q16337205,musees,MAPS,MAPS,053,way/309152441,"Jul-Aug: Mo-Th 10:00-13:00,16:00-19:00, Fr-Su 10:00-13:00,16:00-20:00; Sep 01-15: Tu-Su,PH 10:00-13:00,16:00-19:00; Sep 15-30: Sa,Su,PH 10:00-13:00,15:00-18:00; Oct,Nov 01-04,Dec 26-31,Jan 01-06,Apr-Jun: Sa,Su,PH 10:00-13:00,15:00-18:00",,,42.890473,10.790525
Q3821241,musees,La torre del Sole,La torre del Sole,016,way/316665128,,yes,https://www.latorredelsole.it,45.718718,9.582491
Q118352924,monuments,La Maddalena,La Maddalena,094,way/1432787458,appointment,,,41.562374,14.318156
Q55677368,musees,K. u. K. Museum Bad Egart - Museo reale e imperiale Bad Egart,K. u. K. Museum Bad Egart - Museo reale e imperiale Bad Egart,021,node/3731174727,,yes,https://www.onkeltaa.com/bad-egarts-museumswelt-k-u-k-museum/,46.671653,11.080518
Q3868245,musees,J. Museo,J. Museo,027,way/1007450460,,yes,https://jmuseo.it/,45.506170,12.635057
Q2098818,musees,Imkereimuseum Plattner Bienenhof - Museo dell'apicoltura Maso Plattner,Imkereimuseum Plattner Bienenhof - Museo dell'apicoltura Maso Plattner,021,way/126234167,,yes,https://www.museo-plattner.com/,46.524974,11.427742
Q55802135,musees,Gruab va Hardimbl - Miniera dell'Erdemolo,Gruab va Hardimbl - Miniera dell'Erdemolo,022,node/570733717,,yes,https://www.umpalai.it/miniera-dellerdemolo/,46.120827,11.378561
Q49963917,monuments,Grotta di Rio Martino,Grotta di Rio Martino,004,node/1845792536,,yes,https://www.comune.crissolo.cn.it/archivio/pagine/Grotta_di_Rio_Martino.asp,44.699180,7.146319
Q21192539,megalithes,Grotta della Vipera,Grotta della Vipera,118,node/4558825245,,yes,https://www.comune.cagliari.it/portale/page/it/grotta_della_vipera,39.227868,9.099891
Q72162741,megalithes,Grotta della Signora,Grotta della Signora,088,node/840612637,24/7,,,36.855604,14.836315
Q3777030,monuments,Grotta del Vento,Grotta del Vento,046,node/3141753505,,yes,https://www.grottadelvento.com/,44.034163,10.357583
Q63248212,megalithes,Grotta dei Briganti,Grotta dei Briganti,089,node/6025308061,24/7,,,36.974345,15.093971
Q938464,grottes,Grotta Maona,Grotta Maona,047,node/2680229729,closed,,,43.898573,10.775709
Q65128208,jardins,Giardino di Pojega,Giardino di Pojega,023,way/1184822038,,yes,https://pojega.it/,45.534111,10.945526
Q125508642,jardins,Giardino Roccioso,Giardino Roccioso,001,way/581600236,24/7,,,45.050158,7.684191
Q111359532,jardins,Giardino Barbarigo - Pizzoni Ardemani,Giardino Barbarigo - Pizzoni Ardemani,028,relation/1350691,,yes,http://www.valsanzibiogiardino.it,45.292111,11.726755
,megalithes,Ganglegg,Ganglegg,021,way/176865997,24/7,,,46.672331,10.590397
Q72175279,musees,Gallerie Ex Voto,Gallerie Ex Voto,096,node/2294638953,,no,https://www.santuariodioropa.it/ex-voto/,45.626964,7.981425
Q3757715,musees,Galleria d'arte contemporanea Osvaldo Licini,Galleria d'arte contemporanea Osvaldo Licini,044,node/673023005,,yes,https://www.ascolimusei.it/siti-museali/galleria-darte-contemporanea-o-licini/,42.855247,13.572231
Q3757718,musees,Galleria d'Arte Moderna,Galleria d'Arte Moderna,010,node/3747823361,,yes,https://www.museidigenova.it/it/gam-galleria-darte-moderna,44.382198,9.045695
Q113557328,monuments,Fortino dei Castriciani,Fortino dei Castriciani,083,way/138753915,24/7,,,38.228938,15.241253
Q28003503,chateaux,Fortezza di Castrocaro,Fortezza di Castrocaro,040,way/541769417,"Sa, Su 15:00-19:00; Su 10:00-13:00",,,44.171127,11.944009
Q113556629,chateaux,Forte Schiaffino,Forte Schiaffino,083,way/158431898,24/7,,,38.151560,15.517766
,musees,Ferrania Film Museum,Ferrania Film Museum,009,node/6789843322,"Th-Sa 09:00-12:00,14:30-18:00",,,44.397731,8.275119
Q55377956,musees,Explora,Explora,058,node/1806035237,,yes,https://www.mdbr.it/,41.915095,12.474666
Q54882667,musees,Ecomuseo ed leuzerie e di scherpelit,Ecomuseo ed leuzerie e di scherpelit,103,node/8274737991,,yes,https://ecomuseomalesco.it,46.126308,8.502012
Q68663765,musees,Ecomuseo della Collina e del Vino,Ecomuseo della Collina e del Vino,037,node/3837282361,"Su 10:00-13:00,15:00-18:00",,,44.437751,11.031477
Q55372009,musees,Ecomuseo della Castagna,Ecomuseo della Castagna,001,way/261407697,"Jun-Oct: Sa 15:00-18:00; Jun-Oct: Su 10:00-12:00,15:00-18:00",,,45.536421,7.855519
Q35505954,musees,Ecomuseo dell'acqua,Ecomuseo dell'acqua,037,node/3585248696,Apr-Sep: Su 15:30-19:00; Oct-Mar: Su 14:30-17:00,,,44.639115,11.266365
Q3718650,musees,Ecomuseo del Lago d'Orta e Mottarone,Ecomuseo del Lago d'Orta e Mottarone,003,node/7832676577,,no,http://www.lagodorta.net/default.asp,45.817827,8.408768
Q21552078,musees,Ecomuseo I Luoghi del Lavoro Contadino e dei Mestieri,Ecomuseo I Luoghi del Lavoro Contadino e dei Mestieri,089,node/12603762337,Mo-Fr 09:00-12:30,,,37.085285,14.884116
Q55352608,musees,Dolomythos,Dolomythos,021,node/2333490604,,yes,https://www.dolomythos.com/,46.733093,12.280139
Q3862719,monuments,Dolina Su Sercone,Dolina Su Sercone,114,way/374541912,24/7,,,40.208628,9.478315
Q26258041,monuments,Dialogo nel Buio,Dialogo nel Buio,015,node/4895244063,,yes,https://www.dialogonelbuio.org/,45.468796,9.202935
Q90878168,musees,Complesso Monumentale San Paolo,Complesso Monumentale San Paolo,028,way/130745221,"Mar Su[-1]-Oct Su[-1] 09:30-12:30,16:00-19:00; Oct Su[-1]-Mar Su[-1] 09:30-12:30,15:00-18:00",,,45.242100,11.751949
Q1053483,monuments,Colonne di San Lorenzo,Colonne di San Lorenzo,015,way/740215877,24/7,,,45.458230,9.181045
Q15639809,megalithes,Colonna Pizzuta,Colonna Pizzuta,089,node/3031908653,24/7,,,36.848496,15.102461
Q55360648,musees,Collezione di Anatomia Patologica e Teratologia Veterinaria,Collezione di Anatomia Patologica e Teratologia Veterinaria,037,node/5766063797,"Mo,We,Fr 09:00-13:30; Tu,Th 09:00-16:00",,,44.435188,11.485349
Q55360537,musees,"Collezione delle Cere Anatomiche ""Luigi Cattaneo""","Collezione delle Cere Anatomiche ""Luigi Cattaneo""",037,node/1704280198,,no,https://sma.unibo.it/it/il-sistema-museale/collezione-delle-cere-anatomiche-l-cattaneo,44.499027,11.355315
Q3867662,musees,"Civico Museo Archeologico ""Iulium Carnicum""","Civico Museo Archeologico ""Iulium Carnicum""",030,way/36014271,"Oct-Feb: Fr 09:00-12:00; Su 09:00-12:00,15:00-18:00; Mar-May: Fr,Sa 09:00-12:00,15:00-18:00; Jun-Sep: We,Th 09:00-12:00; Fr-Su 09:00-12:00,15:00-18:00",,,46.461977,13.025882
Q91336647,monuments,Cimitero del Fiorentino,Cimitero del Fiorentino,001,way/200859513,24/7,,,45.468673,7.827858
Q3673324,monuments,Chiesa di Santa Maria Assunta,Chiesa di Santa Maria Assunta,037,way/156072917,,no,https://www.parrocchiariola.it/,44.229275,11.054604
Q25409272,monuments,Chiesa di San Bartolomeo degli Umiliati,Chiesa di San Bartolomeo degli Umiliati,017,way/1326100415,off,,,46.029978,10.337062
Q1256448,monuments,Chiesa dei Santi Niccolò e Cataldo,Chiesa dei Santi Niccolò e Cataldo,075,way/343223705,"Mo, Th, Sa 09:30-12:30",,,40.362411,18.165269
Q112705915,musees,Centro museale di documentazione e ricerca scientifica di paleontologia,Centro museale di documentazione e ricerca scientifica di paleontologia,066,node/13197501469,,no,https://www.comune.scontrone.aq.it/i-borghi/musei/centro-di-documentazione-paleontologico/,41.745788,14.038647
Q3664804,musees,Centro d'Arte Contemporanea e Moderna,Centro d'Arte Contemporanea e Moderna,011,way/182887634,,yes,https://camec.museilaspezia.it/,44.102895,9.820517
Q55390698,musees,Centro Visitatori del Parco Nazionale Gran Paradiso - museo Homo et Ibex,Centro Visitatori del Parco Nazionale Gran Paradiso - museo Homo et Ibex,001,node/3300468274,,yes,https://www.pngp.it/visita-il-parco/centri-visitatori/ceresole-reale-homo-et-ibex,45.433944,7.258695
Q124247972,megalithes,Catacombe di San Marco,Catacombe di San Marco,088,node/2421669565,24/7,,,36.772438,14.919734
Q112661376,megalithes,Catacombe del Mulinello,Catacombe del Mulinello,089,node/6900616229,24/7,,,37.236926,15.173722
Q3662994,chateaux,Castelluccio,Castelluccio,085,way/205091721,24/7,,,37.123584,14.284443
Q3662705,chateaux,Castello di Mongialino,Castello di Mongialino,087,way/747096156,24/7,,,37.340083,14.574291
Q110945147,chateaux,Castello dei Roero,Castello dei Roero,004,relation/5926746,,yes,https://www.roerodimonticello.it/,44.719415,7.941721
Q55182712,chateaux,Castello dei Marchesi di Clavesana,Castello dei Marchesi di Clavesana,008,way/201820795,Su[-1] 14:00-18:00,,,44.022571,7.873886
Q3662701,chateaux,Castello dei Conti,Castello dei Conti,088,way/420556068,"Mo-Sa 09:00-13:00, 14:00-18:00; Su 09:00-12:30, 14:30-18:00",,,36.861939,14.761783
Q113551690,chateaux,Castello Ducale,Castello Ducale,071,relation/6068652,"09:00-12:30,16:00-18:30",,,41.688604,15.288550
